cod_item;qtd_item;seq_item;seq_pre_venda;val_desconto;val_total;val_unitario
41;100;4;50692;R$0,00;R$2.154,00;R$21,54
41;100;6;41362;R$0,00;R$2.334,00;R$23,34
41;120;2;40927;R$0,00;R$2.872,80;R$23,94
41;125;4;49756;R$0,00;R$2.692,50;R$21,54
41;200;1;42273;R$0,00;R$4.788,00;R$23,94
41;200;2;33033;R$0,00;R$4.644,00;R$23,22
41;200;3;44727;R$0,00;R$4.548,00;R$22,74
41;200;3;51629;R$0,00;R$4.200,00;R$21,00
41;200;10;42506;R$0,00;R$4.668,00;R$23,34
41;300;3;41719;R$0,00;R$7.002,00;R$23,34
42;1;1;36685;R$0,00;R$27,54;R$27,54
42;1;1;40040;R$0,00;R$27,54;R$27,54
42;1;1;40568;R$0,00;R$27,90;R$27,90
42;1;1;42233;R$0,00;R$27,54;R$27,54
42;1;1;43166;R$0,00;R$27,54;R$27,54
42;1;1;46073;R$0,00;R$5,50;R$5,50
42;1;1;52817;R$0,00;R$25,50;R$25,50
42;1;2;36287;R$0,00;R$27,54;R$27,54
42;1;2;37139;R$0,00;R$28,00;R$28,00
42;1;2;39714;R$0,00;R$27,80;R$27,80
42;1;2;40036;R$0,00;R$27,90;R$27,90
42;1;2;40293;R$0,00;R$27,64;R$27,64
42;1;2;40351;R$0,00;R$27,54;R$27,54
42;1;2;40378;R$0,00;R$29,90;R$29,90
42;1;2;40825;R$0,00;R$27,90;R$27,90
42;1;2;40949;R$0,00;R$27,54;R$27,54
42;1;2;43742;R$0,00;R$27,60;R$27,60
42;1;2;44802;R$0,00;R$28,90;R$28,90
42;1;2;49854;R$0,00;R$27,54;R$27,54
42;1;2;50856;R$0,00;R$25,50;R$25,50
42;1;2;51123;R$0,00;R$25,50;R$25,50
42;1;2;52022;R$0,00;R$25,50;R$25,50
42;1;2;52801;R$0,00;R$27,00;R$27,00
42;1;3;34160;R$0,00;R$28,50;R$28,50
42;1;3;34393;R$0,00;R$27,54;R$27,54
42;1;3;35213;R$0,00;R$27,54;R$27,54
42;1;3;35903;R$0,00;R$27,54;R$27,54
42;1;3;38771;R$0,00;R$27,54;R$27,54
42;1;3;38899;R$0,00;R$27,90;R$27,90
42;1;3;40020;R$0,00;R$27,80;R$27,80
42;1;3;40440;R$0,00;R$27,54;R$27,54
42;1;3;40786;R$0,00;R$28,00;R$28,00
42;1;3;41824;R$0,00;R$28,00;R$28,00
42;1;3;42075;R$0,00;R$27,90;R$27,90
42;1;3;42136;R$0,00;R$27,54;R$27,54
42;1;3;43829;R$0,00;R$27,54;R$27,54
42;1;3;46030;R$0,00;R$27,54;R$27,54
42;1;3;47777;R$0,00;R$27,54;R$27,54
42;1;3;47866;R$0,00;R$27,54;R$27,54
42;1;3;48903;R$0,00;R$25,50;R$25,50
42;1;3;48942;R$0,00;R$25,50;R$25,50
42;1;3;49759;R$0,00;R$26,90;R$26,90
42;1;3;51663;R$0,00;R$25,50;R$25,50
42;1;4;33777;R$0,00;R$27,54;R$27,54
42;1;4;34235;R$0,00;R$27,54;R$27,54
42;1;4;34776;R$0,00;R$27,54;R$27,54
42;1;4;35723;R$0,00;R$27,54;R$27,54
42;1;4;36403;R$0,00;R$28,00;R$28,00
42;1;4;37382;R$0,00;R$27,80;R$27,80
42;1;4;39217;R$0,00;R$27,90;R$27,90
42;1;4;39897;R$0,00;R$27,54;R$27,54
42;1;4;39933;R$0,00;R$27,54;R$27,54
42;1;4;40600;R$0,00;R$27,90;R$27,90
42;1;4;40921;R$0,00;R$27,54;R$27,54
42;1;4;41160;R$0,00;R$27,54;R$27,54
42;1;4;43139;R$0,00;R$27,54;R$27,54
42;1;4;43741;R$0,00;R$27,54;R$27,54
42;1;4;43958;R$0,00;R$27,55;R$27,55
42;1;4;44062;R$0,00;R$27,54;R$27,54
42;1;4;44600;R$0,00;R$27,54;R$27,54
42;1;4;44809;R$0,00;R$27,54;R$27,54
42;1;4;45742;R$0,00;R$27,54;R$27,54
42;1;4;45761;R$0,00;R$27,54;R$27,54
42;1;4;46359;R$0,00;R$27,54;R$27,54
42;1;4;48666;R$0,00;R$25,50;R$25,50
42;1;4;49511;R$0,00;R$26,50;R$26,50
42;1;4;50571;R$0,00;R$25,50;R$25,50
42;1;4;50829;R$0,00;R$25,50;R$25,50
42;1;4;52751;R$0,00;R$25,50;R$25,50
42;1;4;53168;R$0,00;R$25,50;R$25,50
42;1;5;36169;R$0,00;R$27,54;R$27,54
42;1;5;40260;R$0,00;R$27,60;R$27,60
42;1;5;43750;R$0,00;R$27,54;R$27,54
42;1;5;44008;R$0,00;R$27,54;R$27,54
42;1;5;49989;R$0,00;R$25,50;R$25,50
42;1;5;50465;R$0,00;R$25,50;R$25,50
42;1;5;50523;R$0,00;R$25,50;R$25,50
42;1;5;51577;R$0,00;R$25,50;R$25,50
42;1;5;51864;R$0,00;R$25,50;R$25,50
42;1;5;52200;R$0,00;R$25,50;R$25,50
42;1;5;52673;R$0,00;R$25,50;R$25,50
42;1;5;53193;R$0,00;R$25,50;R$25,50
42;1;6;40979;R$0,00;R$29,00;R$29,00
42;1;6;40985;R$0,00;R$27,54;R$27,54
42;1;6;43643;R$0,00;R$27,54;R$27,54
42;1;6;48255;R$0,00;R$27,54;R$27,54
42;1;6;48426;R$0,00;R$27,54;R$27,54
42;1;7;34453;R$0,00;R$27,54;R$27,54
42;1;7;37236;R$0,00;R$27,54;R$27,54
42;1;7;38648;R$0,00;R$27,54;R$27,54
42;1;7;44915;R$0,00;R$27,54;R$27,54
42;1;7;53273;R$0,00;R$25,50;R$25,50
42;1;8;39985;R$0,00;R$27,54;R$27,54
42;1;8;46331;R$0,00;R$27,54;R$27,54
42;1;8;50900;R$0,00;R$25,50;R$25,50
42;1;8;51830;R$0,00;R$25,50;R$25,50
42;1;9;34668;R$0,00;R$27,54;R$27,54
42;1;9;43760;R$0,00;R$27,54;R$27,54
42;1;9;44066;R$0,00;R$27,54;R$27,54
42;1;9;45367;R$0,00;R$27,54;R$27,54
42;1;9;47894;R$0,00;R$27,60;R$27,60
42;1;9;48246;R$0,00;R$27,54;R$27,54
42;1;9;50122;R$0,00;R$25,50;R$25,50
42;1;9;52280;R$0,00;R$25,50;R$25,50
42;1;9;52616;R$0,00;R$25,50;R$25,50
42;1;10;42852;R$0,00;R$27,54;R$27,54
42;1;10;50719;R$0,00;R$25,50;R$25,50
42;1;10;50999;R$0,00;R$25,50;R$25,50
42;1;11;43570;R$0,00;R$27,54;R$27,54
42;1;11;45290;R$0,00;R$27,54;R$27,54
42;1;12;46447;R$0,00;R$27,54;R$27,54
42;1;14;47311;R$0,00;R$27,54;R$27,54
42;1;14;51252;R$0,00;R$25,50;R$25,50
42;1;16;45442;R$0,00;R$27,54;R$27,54
42;2;1;34280;R$0,00;R$55,08;R$27,54
42;2;1;40971;R$0,00;R$55,08;R$27,54
42;2;1;43729;R$0,00;R$55,08;R$27,54
42;2;1;43938;R$0,00;R$55,08;R$27,54
42;2;1;46270;R$0,00;R$55,08;R$27,54
42;2;1;52427;R$0,00;R$51,00;R$25,50
42;2;1;52815;R$0,00;R$51,00;R$25,50
42;2;1;52870;R$0,00;R$51,00;R$25,50
42;2;1;53163;R$0,00;R$51,00;R$25,50
42;2;2;35352;R$0,00;R$55,08;R$27,54
42;2;2;36489;R$0,00;R$55,08;R$27,54
42;2;2;41040;R$0,00;R$55,20;R$27,60
42;2;2;42065;R$0,00;R$55,08;R$27,54
42;2;2;43339;R$0,00;R$55,08;R$27,54
42;2;2;43811;R$0,00;R$55,08;R$27,54
42;2;2;43917;R$0,00;R$55,08;R$27,54
42;2;2;46646;R$0,00;R$55,08;R$27,54
42;2;2;51645;R$0,00;R$51,00;R$25,50
42;2;2;51690;R$0,00;R$51,00;R$25,50
42;2;2;51760;R$0,00;R$51,00;R$25,50
42;2;2;51766;R$0,00;R$51,00;R$25,50
42;2;2;52199;R$0,00;R$51,00;R$25,50
42;2;3;33023;R$0,00;R$55,08;R$27,54
42;2;3;34072;R$0,00;R$55,08;R$27,54
42;2;3;35692;R$0,00;R$55,08;R$27,54
42;2;3;35844;R$0,00;R$55,08;R$27,54
42;2;3;37511;R$0,00;R$55,08;R$27,54
42;2;3;41036;R$0,00;R$55,08;R$27,54
42;2;3;42419;R$0,00;R$55,08;R$27,54
42;2;3;43638;R$0,00;R$55,08;R$27,54
42;2;3;43925;R$0,00;R$55,08;R$27,54
42;2;3;44028;R$0,00;R$55,08;R$27,54
42;2;3;44196;R$0,00;R$55,08;R$27,54
42;2;3;44488;R$0,00;R$55,08;R$27,54
42;2;3;44878;R$0,00;R$55,08;R$27,54
42;2;3;45716;R$0,00;R$55,08;R$27,54
42;2;3;46712;R$0,00;R$9,18;R$4,59
42;2;3;47300;R$0,00;R$55,08;R$27,54
42;2;3;48232;R$0,00;R$51,00;R$25,50
42;2;3;49074;R$0,00;R$51,00;R$25,50
42;2;3;49587;R$0,00;R$51,00;R$25,50
42;2;3;51458;R$0,00;R$51,00;R$25,50
42;2;3;51501;R$0,00;R$51,00;R$25,50
42;2;3;52526;R$0,00;R$51,00;R$25,50
42;2;4;33145;R$0,00;R$55,10;R$27,55
42;2;4;39340;R$0,00;R$55,08;R$27,54
42;2;4;40134;R$0,00;R$55,20;R$27,60
42;2;4;41598;R$0,00;R$55,08;R$27,54
42;2;4;41967;R$0,00;R$55,08;R$27,54
42;2;4;42259;R$0,00;R$55,08;R$27,54
42;2;4;44481;R$0,00;R$55,08;R$27,54
42;2;4;46131;R$0,00;R$55,80;R$27,90
42;2;4;46200;R$0,00;R$55,08;R$27,54
42;2;4;46614;R$0,00;R$55,08;R$27,54
42;2;4;48711;R$0,00;R$51,00;R$25,50
42;2;4;49040;R$0,00;R$51,00;R$25,50
42;2;4;51060;R$0,00;R$51,00;R$25,50
42;2;4;51158;R$0,00;R$51,00;R$25,50
42;2;4;52377;R$0,00;R$51,00;R$25,50
42;2;5;36510;R$0,00;R$55,08;R$27,54
42;2;5;39193;R$0,00;R$55,08;R$27,54
42;2;5;40455;R$0,00;R$55,08;R$27,54
42;2;5;41119;R$0,00;R$55,08;R$27,54
42;2;5;43097;R$0,00;R$55,08;R$27,54
42;2;5;44881;R$0,00;R$55,08;R$27,54
42;2;5;45520;R$0,00;R$55,08;R$27,54
42;2;5;47364;R$0,00;R$55,08;R$27,54
42;2;5;48762;R$0,00;R$51,00;R$25,50
42;2;5;48861;R$0,00;R$51,00;R$25,50
42;2;5;52978;R$0,00;R$51,00;R$25,50
42;2;6;33236;R$0,00;R$58,00;R$29,00
42;2;6;43739;R$0,00;R$56,00;R$28,00
42;2;6;43949;R$0,00;R$55,08;R$27,54
42;2;7;35157;R$0,00;R$55,08;R$27,54
42;2;7;43193;R$0,00;R$55,08;R$27,54
42;2;7;46436;R$0,00;R$55,08;R$27,54
42;2;7;48605;R$0,00;R$53,00;R$26,50
42;2;8;45340;R$0,00;R$55,08;R$27,54
42;2;8;49927;R$0,00;R$51,00;R$25,50
42;2;9;44777;R$0,00;R$55,08;R$27,54
42;2;9;45758;R$0,00;R$55,08;R$27,54
42;2;10;40149;R$0,00;R$55,08;R$27,54
42;2;11;37194;R$0,00;R$55,08;R$27,54
42;2;11;38299;R$0,00;R$55,08;R$27,54
42;2;11;39404;R$0,00;R$55,08;R$27,54
42;2;11;51730;R$0,00;R$51,00;R$25,50
42;2;12;42140;R$0,00;R$55,08;R$27,54
42;2;13;41111;R$0,00;R$55,20;R$27,60
42;2;14;35916;R$0,00;R$55,08;R$27,54
42;2;15;41318;R$0,00;R$55,20;R$27,60
42;2;17;40509;R$0,00;R$55,20;R$27,60
42;2;24;52777;R$0,00;R$51,00;R$25,50
42;3;1;36111;R$0,00;R$82,80;R$27,60
42;3;1;37905;R$0,00;R$82,62;R$27,54
42;3;1;41472;R$0,00;R$82,62;R$27,54
42;3;1;41788;R$0,00;R$82,62;R$27,54
42;3;1;50963;R$0,00;R$76,50;R$25,50
42;3;2;39495;R$0,00;R$82,65;R$27,55
42;3;2;44241;R$0,00;R$82,62;R$27,54
42;3;2;46493;R$0,00;R$82,62;R$27,54
42;3;2;51562;R$0,00;R$76,50;R$25,50
42;3;2;52919;R$0,00;R$76,50;R$25,50
42;3;3;33893;R$0,00;R$82,62;R$27,54
42;3;3;34896;R$0,00;R$82,62;R$27,54
42;3;3;40692;R$0,00;R$82,62;R$27,54
42;3;3;41301;R$0,00;R$90,00;R$30,00
42;3;3;43095;R$0,00;R$82,62;R$27,54
42;3;3;43976;R$0,00;R$82,62;R$27,54
42;3;3;44091;R$0,00;R$90,00;R$30,00
42;3;3;44642;R$0,00;R$82,62;R$27,54
42;3;3;45546;R$0,00;R$82,80;R$27,60
42;3;3;47299;R$0,00;R$82,62;R$27,54
42;3;4;40595;R$0,00;R$82,62;R$27,54
42;3;4;40984;R$0,00;R$82,62;R$27,54
42;3;5;41572;R$0,00;R$89,70;R$29,90
42;3;5;42555;R$0,00;R$90,00;R$30,00
42;3;5;42578;R$0,00;R$82,62;R$27,54
42;3;5;45628;R$0,00;R$89,70;R$29,90
42;3;5;49809;R$0,00;R$76,50;R$25,50
42;3;5;49948;R$0,00;R$87,00;R$29,00
42;3;6;43982;R$0,00;R$82,62;R$27,54
42;3;7;51709;R$0,00;R$76,50;R$25,50
42;3;17;40507;R$0,00;R$82,80;R$27,60
42;4;1;37022;R$0,00;R$110,16;R$27,54
42;4;1;42215;R$0,00;R$120,00;R$30,00
42;4;1;43541;R$0,00;R$110,16;R$27,54
42;4;2;39201;R$0,00;R$119,60;R$29,90
42;4;2;41611;R$0,00;R$112,00;R$28,00
42;4;3;35932;R$0,00;R$119,60;R$29,90
42;4;3;36385;R$0,00;R$119,60;R$29,90
42;4;3;37398;R$0,00;R$110,16;R$27,54
42;4;3;39619;R$0,00;R$119,60;R$29,90
42;4;3;42789;R$0,00;R$120,00;R$30,00
42;4;3;46601;R$0,00;R$119,60;R$29,90
42;4;4;34375;R$0,00;R$119,60;R$29,90
42;4;4;34778;R$0,00;R$119,60;R$29,90
42;4;4;35333;R$0,00;R$119,60;R$29,90
42;4;4;37064;R$0,00;R$119,60;R$29,90
42;4;4;37891;R$0,00;R$119,60;R$29,90
42;4;4;38118;R$0,00;R$119,60;R$29,90
42;4;4;41376;R$0,00;R$120,00;R$30,00
42;4;4;41566;R$0,00;R$110,16;R$27,54
42;4;4;43662;R$0,00;R$120,00;R$30,00
42;4;4;44975;R$0,00;R$119,60;R$29,90
42;4;8;40035;R$0,00;R$110,16;R$27,54
42;4;8;53180;R$0,00;R$102,00;R$25,50
42;4;10;40449;R$0,00;R$110,16;R$27,54
42;5;1;43744;R$0,00;R$137,70;R$27,54
42;5;1;43796;R$0,00;R$137,70;R$27,54
42;5;1;48321;R$0,00;R$137,70;R$27,54
42;5;1;48712;R$0,00;R$127,50;R$25,50
42;5;1;49373;R$0,00;R$127,50;R$25,50
42;5;1;52737;R$0,00;R$127,50;R$25,50
42;5;2;43823;R$0,00;R$137,70;R$27,54
42;5;2;53090;R$0,00;R$127,50;R$25,50
42;5;2;53275;R$0,00;R$127,50;R$25,50
42;5;3;43093;R$0,00;R$137,70;R$27,54
42;5;3;43524;R$0,00;R$137,70;R$27,54
42;5;4;37202;R$0,00;R$149,50;R$29,90
42;5;4;42007;R$0,00;R$137,70;R$27,54
42;5;4;43472;R$0,00;R$137,70;R$27,54
42;5;4;43583;R$0,00;R$137,70;R$27,54
42;5;5;46184;R$0,00;R$137,70;R$27,54
42;5;5;47189;R$0,00;R$149,50;R$29,90
42;5;5;47222;R$0,00;R$149,50;R$29,90
42;5;5;48082;R$0,00;R$127,50;R$25,50
42;5;5;48757;R$0,00;R$127,50;R$25,50
42;5;6;39861;R$0,00;R$137,70;R$27,54
42;5;6;47768;R$0,00;R$137,70;R$27,54
42;5;10;47422;R$0,00;R$137,70;R$27,54
42;5;12;52547;R$0,00;R$127,50;R$25,50
42;5;19;39283;R$0,00;R$137,70;R$27,54
42;6;1;43200;R$0,00;R$180,00;R$30,00
42;6;1;43539;R$0,00;R$165,24;R$27,54
42;6;2;38589;R$0,00;R$165,24;R$27,54
42;6;2;38855;R$0,00;R$165,24;R$27,54
42;6;2;40326;R$0,00;R$165,24;R$27,54
42;6;2;50228;R$0,00;R$153,00;R$25,50
42;6;2;51996;R$0,00;R$174,00;R$29,00
42;6;3;40122;R$0,00;R$179,40;R$29,90
42;6;3;40482;R$0,00;R$179,40;R$29,90
42;6;3;49034;R$0,00;R$174,00;R$29,00
42;6;4;39460;R$0,00;R$165,25;R$27,54
42;6;4;41122;R$0,00;R$180,00;R$30,00
42;6;4;44786;R$0,00;R$180,00;R$30,00
42;6;4;48178;R$0,00;R$179,40;R$29,90
42;6;4;52884;R$0,00;R$174,00;R$29,00
42;6;5;39489;R$0,00;R$165,24;R$27,54
42;6;5;47382;R$0,00;R$179,40;R$29,90
42;6;5;50928;R$0,00;R$167,40;R$27,90
42;6;5;53456;R$0,00;R$167,40;R$27,90
42;7;4;36600;R$0,00;R$188,58;R$26,94
42;7;6;36963;R$0,00;R$192,80;R$27,54
42;8;2;41524;R$0,00;R$220,32;R$27,54
42;8;2;41911;R$0,00;R$220,32;R$27,54
42;8;2;42406;R$0,00;R$220,32;R$27,54
42;8;3;49574;R$0,00;R$204,00;R$25,50
42;8;6;45264;R$0,00;R$220,32;R$27,54
42;9;4;46688;R$0,00;R$247,86;R$27,54
42;10;1;38897;R$0,00;R$275,40;R$27,54
42;10;1;39499;R$0,00;R$275,40;R$27,54
42;10;2;34252;R$0,00;R$308,00;R$30,80
42;10;2;48526;R$0,00;R$255,00;R$25,50
42;10;2;53387;R$0,00;R$255,00;R$25,50
42;10;3;35920;R$0,00;R$275,40;R$27,54
42;10;3;39869;R$0,00;R$275,40;R$27,54
42;10;3;39974;R$0,00;R$257,40;R$25,74
42;10;3;44542;R$0,00;R$300,00;R$30,00
42;10;4;33001;R$0,00;R$285,00;R$28,50
42;10;4;44192;R$0,00;R$257,40;R$25,74
42;10;5;51494;R$0,00;R$255,00;R$25,50
42;10;6;37078;R$0,00;R$275,40;R$27,54
42;10;7;37136;R$0,00;R$289,00;R$28,90
42;12;2;40032;R$0,00;R$330,48;R$27,54
42;12;2;40846;R$0,00;R$330,48;R$27,54
42;15;1;43479;R$0,00;R$413,10;R$27,54
42;15;1;45641;R$0,00;R$413,10;R$27,54
42;15;1;53323;R$0,00;R$382,50;R$25,50
42;15;3;41511;R$0,00;R$448,50;R$29,90
42;17;1;52560;R$0,00;R$433,50;R$25,50
42;20;1;34524;R$0,00;R$550,80;R$27,54
42;20;1;49117;R$0,00;R$510,00;R$25,50
42;20;2;35678;R$0,00;R$600,00;R$30,00
42;20;2;38313;R$0,00;R$600,00;R$30,00
42;20;2;38924;R$0,00;R$600,00;R$30,00
42;20;3;36975;R$0,00;R$600,00;R$30,00
42;20;3;37373;R$0,00;R$600,00;R$30,00
42;20;3;39539;R$0,00;R$600,00;R$30,00
42;20;3;53094;R$0,00;R$600,00;R$30,00
42;20;4;36302;R$0,00;R$600,00;R$30,00
42;20;4;42001;R$0,00;R$600,00;R$30,00
42;20;5;35300;R$0,00;R$618,00;R$30,90
42;20;7;35088;R$0,00;R$618,00;R$30,90
42;20;8;34887;R$0,00;R$558,00;R$27,90
42;23;5;52843;R$0,00;R$641,70;R$27,90
42;25;2;53592;R$0,00;R$637,50;R$25,50
42;25;3;42556;R$0,00;R$750,00;R$30,00
42;25;3;43035;R$0,00;R$750,00;R$30,00
42;25;3;49551;R$0,00;R$747,50;R$29,90
42;30;1;41827;R$0,00;R$826,20;R$27,54
42;30;2;35083;R$0,00;R$900,00;R$30,00
42;30;2;36995;R$0,00;R$900,00;R$30,00
42;30;3;37851;R$0,00;R$867,00;R$28,90
42;30;3;39388;R$0,00;R$897,00;R$29,90
42;30;4;50578;R$0,00;R$897,00;R$29,90
42;40;2;37833;R$0,00;R$1.200,00;R$30,00
42;40;2;41309;R$0,00;R$1.196,00;R$29,90
42;40;4;52194;R$0,00;R$1.173,60;R$29,34
42;45;2;34669;R$0,00;R$1.350,00;R$30,00
42;60;1;37052;R$0,00;R$1.650,00;R$27,50
42;60;2;52702;R$0,00;R$1.740,00;R$29,00
42;80;3;45376;R$0,00;R$1.920,00;R$24,00
42;100;3;50924;R$0,00;R$2.394,00;R$23,94
42;200;2;36250;R$0,00;R$4.840,00;R$24,20
42;200;3;47250;R$0,00;R$4.548,00;R$22,74
42;400;1;39005;R$0,00;R$9.576,00;R$23,94
42;450;7;36248;R$0,00;R$10.800,00;R$24,00
42;600;1;36543;R$0,00;R$14.724,00;R$24,54
42;800;1;41362;R$0,00;R$19.632,00;R$24,54
42;1400;1;44832;R$0,00;R$33.516,00;R$23,94
43;1;1;47924;R$0,00;R$25,98;R$25,98
43;1;1;52336;R$0,00;R$5,50;R$5,50
43;1;2;34012;R$0,00;R$25,98;R$25,98
43;1;2;37600;R$0,00;R$26,00;R$26,00
43;1;2;39250;R$0,00;R$25,98;R$25,98
43;1;2;39936;R$0,00;R$25,98;R$25,98
43;1;2;48122;R$0,00;R$25,50;R$25,50
43;1;2;52815;R$0,00;R$25,50;R$25,50
43;1;2;52817;R$0,00;R$25,50;R$25,50
43;1;3;36072;R$0,00;R$29,90;R$29,90
43;1;3;42233;R$0,00;R$25,98;R$25,98
43;1;3;48700;R$0,00;R$25,50;R$25,50
43;1;3;51690;R$0,00;R$25,50;R$25,50
43;1;3;52919;R$0,00;R$25,50;R$25,50
43;1;4;39539;R$0,00;R$30,00;R$30,00
43;1;4;41750;R$0,00;R$26,00;R$26,00
43;1;4;42556;R$0,00;R$30,00;R$30,00
43;1;4;48232;R$0,00;R$25,50;R$25,50
43;1;4;48442;R$0,00;R$25,50;R$25,50
43;1;4;49587;R$0,00;R$25,50;R$25,50
43;1;4;49813;R$0,00;R$6,00;R$6,00
43;1;4;52526;R$0,00;R$25,50;R$25,50
43;1;4;52987;R$0,00;R$25,50;R$25,50
43;1;5;36302;R$0,00;R$30,00;R$30,00
43;1;5;49040;R$0,00;R$25,50;R$25,50
43;1;5;50829;R$0,00;R$25,50;R$25,50
43;1;6;38476;R$0,00;R$29,90;R$29,90
43;1;6;38771;R$0,00;R$25,98;R$25,98
43;1;6;42578;R$0,00;R$25,98;R$25,98
43;1;6;51577;R$0,00;R$25,50;R$25,50
43;1;7;35477;R$0,00;R$25,98;R$25,98
43;1;7;40985;R$0,00;R$25,98;R$25,98
43;1;7;51144;R$0,00;R$25,50;R$25,50
43;1;7;53425;R$0,00;R$25,50;R$25,50
43;1;8;40731;R$0,00;R$25,98;R$25,98
43;1;8;41301;R$0,00;R$30,00;R$30,00
43;1;8;48605;R$0,00;R$26,50;R$26,50
43;1;9;53180;R$0,00;R$25,50;R$25,50
43;1;9;53273;R$0,00;R$25,50;R$25,50
43;1;10;42421;R$0,00;R$25,98;R$25,98
43;1;13;42140;R$0,00;R$25,98;R$25,98
43;2;1;48601;R$0,00;R$51,00;R$25,50
43;2;2;33001;R$0,00;R$57,80;R$28,90
43;2;2;40971;R$0,00;R$51,96;R$25,98
43;2;2;53094;R$0,00;R$60,00;R$30,00
43;2;3;37833;R$0,00;R$60,00;R$30,00
43;2;3;40846;R$0,00;R$52,00;R$26,00
43;2;4;51562;R$0,00;R$51,00;R$25,50
43;2;5;33495;R$0,00;R$59,80;R$29,90
43;2;5;50578;R$0,00;R$59,80;R$29,90
43;2;10;40035;R$0,00;R$51,96;R$25,98
43;3;2;52560;R$0,00;R$76,50;R$25,50
43;3;3;38855;R$0,00;R$78,00;R$26,00
43;3;3;40326;R$0,00;R$78,00;R$26,00
43;3;3;42406;R$0,00;R$78,00;R$26,00
43;3;8;40979;R$0,00;R$14,49;R$4,83
43;3;9;36849;R$0,00;R$78,00;R$26,00
43;4;2;42946;R$0,00;R$104,00;R$26,00
43;4;3;41911;R$0,00;R$104,00;R$26,00
43;5;2;48321;R$0,00;R$127,50;R$25,50
43;5;2;49117;R$0,00;R$127,50;R$25,50
43;5;2;49119;R$0,00;R$127,50;R$25,50
43;5;3;35251;R$0,00;R$130,00;R$26,00
43;5;3;51420;R$0,00;R$127,50;R$25,50
43;5;4;35920;R$0,00;R$129,90;R$25,98
43;9;6;52843;R$0,00;R$269,10;R$29,90
43;10;1;53592;R$0,00;R$255,00;R$25,50
43;40;7;41362;R$0,00;R$981,60;R$24,54
43;50;6;36248;R$0,00;R$1.200,00;R$24,00
43;100;2;41961;R$0,00;R$2.460,00;R$24,60
43;440;1;52844;R$0,00;R$9.240,00;R$21,00
44;1;1;33922;R$0,00;R$21,90;R$21,90
44;1;1;37390;R$0,00;R$23,50;R$23,50
44;1;1;42211;R$0,00;R$23,50;R$23,50
44;1;1;44000;R$0,00;R$23,50;R$23,50
44;1;1;45564;R$0,00;R$23,50;R$23,50
44;1;1;46873;R$0,00;R$23,50;R$23,50
44;1;1;49147;R$0,00;R$23,50;R$23,50
44;1;1;50216;R$0,00;R$23,50;R$23,50
44;1;1;51985;R$0,00;R$23,50;R$23,50
44;1;2;33109;R$0,00;R$23,50;R$23,50
44;1;2;33219;R$0,00;R$21,90;R$21,90
44;1;2;33654;R$0,00;R$21,90;R$21,90
44;1;2;34367;R$0,00;R$23,50;R$23,50
44;1;2;35150;R$0,00;R$23,50;R$23,50
44;1;2;37984;R$0,00;R$23,50;R$23,50
44;1;2;39225;R$0,00;R$23,50;R$23,50
44;1;2;40465;R$0,00;R$23,50;R$23,50
44;1;2;41041;R$0,00;R$23,50;R$23,50
44;1;2;41819;R$0,00;R$23,50;R$23,50
44;1;2;43999;R$0,00;R$23,50;R$23,50
44;1;2;44398;R$0,00;R$23,50;R$23,50
44;1;2;44844;R$0,00;R$4,50;R$4,50
44;1;2;46040;R$0,00;R$23,50;R$23,50
44;1;2;46080;R$0,00;R$23,50;R$23,50
44;1;2;46271;R$0,00;R$23,50;R$23,50
44;1;2;46395;R$0,00;R$23,50;R$23,50
44;1;2;46486;R$0,00;R$23,50;R$23,50
44;1;2;46597;R$0,00;R$23,50;R$23,50
44;1;2;46700;R$0,00;R$23,50;R$23,50
44;1;2;47051;R$0,00;R$23,50;R$23,50
44;1;2;47257;R$0,00;R$23,50;R$23,50
44;1;2;47265;R$0,00;R$23,50;R$23,50
44;1;2;47777;R$0,00;R$23,50;R$23,50
44;1;2;49116;R$0,00;R$23,50;R$23,50
44;1;2;49686;R$0,00;R$23,50;R$23,50
44;1;2;49793;R$0,00;R$23,50;R$23,50
44;1;2;49837;R$0,00;R$23,50;R$23,50
44;1;2;49846;R$0,00;R$23,50;R$23,50
44;1;2;51159;R$0,00;R$23,50;R$23,50
44;1;2;51982;R$0,00;R$23,50;R$23,50
44;1;2;52471;R$0,00;R$23,50;R$23,50
44;1;2;52985;R$0,00;R$23,50;R$23,50
44;1;3;33728;R$0,00;R$21,90;R$21,90
44;1;3;34567;R$0,00;R$23,50;R$23,50
44;1;3;36634;R$0,00;R$23,50;R$23,50
44;1;3;37827;R$0,00;R$23,50;R$23,50
44;1;3;38806;R$0,00;R$23,50;R$23,50
44;1;3;40972;R$0,00;R$23,50;R$23,50
44;1;3;42463;R$0,00;R$23,50;R$23,50
44;1;3;42464;R$0,00;R$23,50;R$23,50
44;1;3;42764;R$0,00;R$23,50;R$23,50
44;1;3;46029;R$0,00;R$23,50;R$23,50
44;1;3;46552;R$0,00;R$23,50;R$23,50
44;1;3;46815;R$0,00;R$23,50;R$23,50
44;1;3;46932;R$0,00;R$23,50;R$23,50
44;1;3;47932;R$0,00;R$23,50;R$23,50
44;1;3;48069;R$0,00;R$23,50;R$23,50
44;1;3;48556;R$0,00;R$23,50;R$23,50
44;1;3;48762;R$0,00;R$23,50;R$23,50
